"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1957_031_002","US","1957","031","002","Vol. 31, No. 2"
"1240391172",,"bta_1240391172_NC_1969_001_I","NC","1969","001","I","Vol. 1, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1947_024_001","VA","1947","024","001","Vol. 24, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1957_038_005","VA","1957","038","005","Vol. 38, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1957_038_006","VA","1957","038","006","Vol. 38, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_036_002","VA","1955","036","002","Vol. 36, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_033_005","VA","1954","033","005","Vol. 33, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1956_037_006","VA","1956","037","006","Vol. 37, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1956_038_001","VA","1956","038","001","Vol. 38, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_033_006","VA","1954","033","006","Vol. 33, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_036_003","VA","1955","036","003","Vol. 36, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_034_002","VA","1954","034","002","Vol. 34, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_036_001","VA","1955","036","001","Vol. 36, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_035_006","VA","1955","035","006","Vol. 35, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_033_002","VA","1953","033","002","Vol. 33, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_033_001","VA","1953","033","001","Vol. 33, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_035_007","VA","1955","035","007","Vol. 35, No. 7"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_034_004","VA","1954","034","004","Vol. 34, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1956_036_004","VA","1956","036","004","Vol. 36, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1957_038_003","VA","1957","038","003","Vol. 38, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1956_037_005","VA","1956","037","005","Vol. 37, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_032_002","VA","1952","032","002","Vol. 32, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_033_004","VA","1954","033","004","Vol. 33, No. 4"
"40370957","VTA Bulletin","bta_40370957_VA_1961_043_003","VA","1961","043","003","Vol. 43, No. 3"
"40370957","VTA Bulletin","bta_40370957_VA_1965_046_005","VA","1965","046","005","Vol. 46, No. 5"
"40370957","VTA Bulletin","bta_40370957_VA_1962_043_006","VA","1962","043","006","Vol. 43, No. 6"
"40370957","VTA Bulletin","bta_40370957_VA_1966_047_004","VA","1966","047","004","Vol. 47, No. 4"
"40370957","VTA Bulletin","bta_40370957_VA_1966_047_005","VA","1966","047","005","Vol. 47, No. 5"
"40370957","VTA Bulletin","bta_40370957_VA_1965_047_002","VA","1965","047","002","Vol. 47, No. 2"
"40370957","VTA Bulletin","bta_40370957_VA_1962_043_007","VA","1962","043","007","Vol. 43, No. 7"
"40370957","VTA Bulletin","bta_40370957_VA_1964_045_008","VA","1964","045","008","Vol. 45, No. 8"
"40370957","VTA Bulletin","bta_40370957_VA_1965_046_008","VA","1965","046","008","Vol. 46, No. 8"
"40370957","VTA Bulletin","bta_40370957_VA_1962_043_005","VA","1962","043","005","Vol. 43, No. 5"
"40370957","VTA Bulletin","bta_40370957_VA_1966_048_002","VA","1966","048","002","Vol. 48, No. 2"
"40370957","VTA Bulletin","bta_40370957_VA_1961_043_001","VA","1961","043","001","Vol. 43, No. 1"
"40370957","VTA Bulletin","bta_40370957_VA_1964_045_007","VA","1964","045","007","Vol. 45, No. 7"
"40370957","VTA Bulletin","bta_40370957_VA_1964_046_003","VA","1964","046","003","Vol. 46, No. 3"
"40370957","VTA Bulletin","bta_40370957_VA_1965_046_006","VA","1965","046","006","Vol. 46, No. 6"
"40370957","VTA Bulletin","bta_40370957_VA_1965_046_007","VA","1965","046","007","Vol. 46, No. 7"
"40370957","VTA Bulletin","bta_40370957_VA_1964_046_002","VA","1964","046","002","Vol. 46, No. 2"
"40370957","VTA Bulletin","bta_40370957_VA_1962_043_004","VA","1962","043","004","Vol. 43, No. 4"
"40370957","VTA Bulletin","bta_40370957_VA_1964_045_006","VA","1964","045","006","Vol. 45, No. 6"
"40370957","VTA Bulletin","bta_40370957_VA_1964_045_005","VA","1964","045","005","Vol. 45, No. 5"
"40370957","VTA Bulletin","bta_40370957_VA_1964_046_001","VA","1964","046","001","Vol. 46, No. 1"
"40370957","VTA Bulletin","bta_40370957_VA_1966_047_006","VA","1966","047","006","Vol. 47, No. 6"
"173726399","The Colored Teacher","bta_173726399_LA_1907_001_004","LA","1907","001","004","Vol. 1, No. 4"
"173726399","The Colored Teacher","bta_173726399_LA_1907_002_003","LA","1907","002","003","Vol. 2, No. 3"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1965_041_002","FL","1965","041","002","Vol. 41, No. 2"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1965_041_001","FL","1965","041","001","Vol. 41, No. 1"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1965_040_004","FL","1965","040","004","Vol. 40, No. 4"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1966_041_004","FL","1966","041","004","Vol. 41, No. 4"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1965_040_003","FL","1965","040","003","Vol. 40, No. 3"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1964_040_002","FL","1964","040","002","Vol. 40, No. 2"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1964_040_001","FL","1964","040","001","Vol. 40, No. 1"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1964_032_003","AK","1964","032","003","Vol. 32, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1963_031_004","AK","1963","031","004","Vol. 31, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1963_031_003","AK","1963","031","003","Vol. 31, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1964_032_004","AK","1964","032","004","Vol. 32, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1967_036_003","AK","1967","036","003","Vol. 36, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1966_034_002","AK","1966","034","002","Vol. 34, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1966_034_004","AK","1966","034","004","Vol. 34, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1967_036_004","AK","1967","036","004","Vol. 36, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1962_030_004","AK","1962","030","004","Vol. 30, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1966_035_004","AK","1966","035","004","Vol. 35, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1965_033_004","AK","1965","033","004","Vol. 33, No. 4"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1967_037_001","AK","1967","037","001","Vol. 37, No. 1"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1967_037_002","AK","1967","037","002","Vol. 37, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1965_034_001","AK","1965","034","001","Vol. 34, No. 1"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1966_036_002","AK","1966","036","002","Vol. 36, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1962_030_003","AK","1962","030","003","Vol. 30, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1963_032_002","AK","1963","032","002","Vol. 32, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1964_033_001","AK","1964","033","001","Vol. 33, No. 1"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1968_037_003","AK","1968","037","003","Vol. 37, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1962_031_002","AK","1962","031","002","Vol. 31, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1962_031_001","AK","1962","031","001","Vol. 30 [31].No. 4 [1]"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1968_038_002","AK","1968","038","002","Vol. 38, No. 2"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1965_033_003","AK","1965","033","003","Vol. 33, No. 3"
"31202450","Bulletin of the Arkansas Teachers Association","bta_31202450_AK_1963_032_001","AK","1963","032","001","Vol. 32, No. 1"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1939_012_003","LA","1939","012","003","Vol. 12, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1938_012_001","LA","1938","012","001","Vol. 12, No. 1"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1934_006_II","LA","1934","006","II","Vol. 6, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1971_048_004","LA","1971","048","004","Vol. 48, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1968_048_001","LA","1968","048","001","Vol. 48, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1967_046_002","LA","1967","046","002","Vol. 46, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1965_043_001","LA","1965","043","001","Vol. 43, No. 1"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1940_013_004","LA","1940","013","004","Vol. 13, No. 4"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1941_014_004","LA","1941","014","004","Vol. 14, No. 4"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1939_012_004","LA","1939","012","004","Vol. 12, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1973_049_001","LA","1973","049","001","Vol. 49, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_006","LA","1964","042","006","Vol. 42, No. 6"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_003","LA","1964","042","003","Vol. 42, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1940_013_003","LA","1940","013","003","Vol. 13, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1941_014_002","LA","1941","014","002","Vol. 14, No. 2"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1932_004_010","LA","1932","004","010","Vol. 4, No. 10"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_003","LA","1963","041","003","Vol. 41, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1938_011_005","LA","1938","011","005","Vol. 9, No. 5"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1933_006_001","LA","1933","006","001","Vol. 6, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_007","LA","1964","042","007","Vol. 42, No. 7"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_007","LA","1963","041","007","Vol. 41, No. 7"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1937_011_001","LA","1937","011","001","Vol. 9, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1967_046_003","LA","1967","046","003","Vol. 46, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1936_009_IV","LA","1936","009","IV","Vol. 9, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1970_048_002","LA","1970","048","002","Vol. 48, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_004","LA","1963","041","004","Vol. 41, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_005","LA","1963","041","005","Vol. 41, No. 5"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1937_010_005","LA","1937","010","005","Vol. 10, No. 5"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1931_004_003","LA","1931","004","003","Vol. 4, No. 3"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1965_043_004","LA","1965","043","004","Vol. 43, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1965_043_003","LA","1965","043","003","Vol. 43, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1930_004_002","LA","1930","004","002","Vol. 4, No. 2"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1939_012_002","LA","1939","012","002","Vol. 12, No. 2"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1932_005_014","LA","1932","005","014","Vol. 5, No. 14. Oct. 1932"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1965_043_002","LA","1965","043","002","Vol. 43, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1962_040_012","LA","1962","040","012","Vol. 40, No. 12"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1939_012_005","LA","1939","012","005","Vol. 12, No. 5"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1966_044_001","LA","1966","044","001","Vol. 44, No. 1"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1941_014_005","LA","1941","014","005","Vol. 14, No. 5"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_005","LA","1964","042","005","Vol. 42, No. 5"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1932_004_009","LA","1932","004","009","Vol. 4, No. 9"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1972_048_005","LA","1972","048","005","Vol. 48, No. 5"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1967_046_001","LA","1967","046","001","Vol. 46, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_004","LA","1964","042","004","Vol. 42, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_006","LA","1963","041","006","Vol. 41, No. 6"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1968_047_001","LA","1968","047","001","Vol. 47, No. 1"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1938_011_004","LA","1938","011","004","Vol. 9, No. 4"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1937_010_004","LA","1937","010","004","Vol. 10, No. 4"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1936_010_II","LA","1936","010","II","Vol. 10, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1971_048_003","LA","1971","048","003","Vol. 48, No. 3"
"17672601","The Louisiana Colored Teachers' Journal","bta_17672601_LA_1937-1938_011_003","LA","1937-1938","011","003","Vol. 9, No. 3"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1967_046_004","LA","1967","046","004","Vol. 46, No. 4"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1966_044_002","LA","1966","044","002","Vol. 44, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_008","LA","1964","042","008","Vol. 42, No. 8"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_002","LA","1964","042","002","Vol. 42, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1964_042_001","LA","1964","042","001","Vol. 42, No. 1"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_002","LA","1963","041","002","Vol. 41, No. 2"
"5981198","Louisiana Education Association Journal","bta_5981198_LA_1963_041_001","LA","1963","041","001","Vol. 41, No. 1"
"9131095",,"bta_9131095_FL_1966_041_003","FL","1966","041","003","Vol. 41, No. 3"
"9131095",,"bta_9131095_FL_1963_038_004","FL","1963","038","004","Vol. 38, No. 4"
"9131095",,"bta_9131095_FL_1962_038_002","FL","1962","038","002","Vol. 38, No. 2"
"9131095",,"bta_9131095_FL_1962_037_004","FL","1962","037","004","Vol. 37, No. 4"
"9131095",,"bta_9131095_FL_1961_037_001","FL","1961","037","001","Vol. 37, No. 1"
"9131095",,"bta_9131095_FL_1961_036_004","FL","1961","036","004","Vol. 36, No. 4"
"9131095",,"bta_9131095_FL_1960_036_002","FL","1960","036","002","Vol. 36, No. 2"
"9131095",,"bta_9131095_FL_1960_036_001","FL","1960","036","001","Vol. 36, No. 1"
"9131095",,"bta_9131095_FL_1960_035_004","FL","1960","035","004","Vol. 35, No. 4"
"9131095",,"bta_9131095_FL_1960_035_003","FL","1960","035","003","Vol. 35, No. 3"
"9131095",,"bta_9131095_FL_1959_035_002","FL","1959","035","002","Vol. 35, No. 2"
"9131095",,"bta_9131095_FL_1959_035_001","FL","1959","035","001","Vol. 35, No. 1"
"9131095",,"bta_9131095_FL_1959_034_004","FL","1959","034","004","Vol. 34, No. 4"
"9131095",,"bta_9131095_FL_1959_034_003","FL","1959","034","003","Vol. 34, No. 3"
